,Location,median_income,gini_index
2817,"Addison County, Vermont: Summary level: 050, state:50> county:001",75970,0.4168
2818,"Essex County, Vermont: Summary level: 050, state:50> county:009",48500,0.4288
2819,"Washington County, Vermont: Summary level: 050, state:50> county:023",75610,0.4271
2820,"Charles City County, Virginia: Summary level: 050, state:51> county:036",69325,0.5017
2821,"Culpeper County, Virginia: Summary level: 050, state:51> county:047",80258,0.4188
2822,"Dinwiddie County, Virginia: Summary level: 050, state:51> county:053",62293,0.4324
2823,"Greene County, Virginia: Summary level: 050, state:51> county:079",68625,0.4063
2824,"Hanover County, Virginia: Summary level: 050, state:51> county:085",99123,0.3932
2825,"Lunenburg County, Virginia: Summary level: 050, state:51> county:111",47313,0.3998
2826,"Orange County, Virginia: Summary level: 050, state:51> county:137",76858,0.3859
2827,"Emporia city, Virginia: Summary level: 050, state:51> county:595",36104,0.5121
2828,"Wythe County, Virginia: Summary level: 050, state:51> county:197",55176,0.4453
2829,"Chesapeake city, Virginia: Summary level: 050, state:51> county:550",83169,0.4055
2830,"Colonial Heights city, Virginia: Summary level: 050, state:51> county:570",61343,0.4297
2831,"Harrisonburg city, Virginia: Summary level: 050, state:51> county:660",59835,0.4549
2832,"Albemarle County, Virginia: Summary level: 050, state:51> county:003",92492,0.4716
2833,"Bland County, Virginia: Summary level: 050, state:51> county:021",58547,0.4111
2834,"Bedford County, Virginia: Summary level: 050, state:51> county:019",71534,0.4282
2835,"Botetourt County, Virginia: Summary level: 050, state:51> county:023",78042,0.4479
2836,"Buckingham County, Virginia: Summary level: 050, state:51> county:029",58059,0.4154
2837,"Wise County, Virginia: Summary level: 050, state:51> county:195",47883,0.479
2838,"Bristol city, Virginia: Summary level: 050, state:51> county:520",50198,0.4531
2839,"Covington city, Virginia: Summary level: 050, state:51> county:580",48388,0.4605
2840,"Portsmouth city, Virginia: Summary level: 050, state:51> county:740",58432,0.4161
2841,"Williamsburg city, Virginia: Summary level: 050, state:51> county:830",80250,0.5158
2842,"Virginia Beach city, Virginia: Summary level: 050, state:51> county:810",81730,0.4174
2843,"Alleghany County, Virginia: Summary level: 050, state:51> county:005",61037,0.4367
2844,"Carroll County, Virginia: Summary level: 050, state:51> county:035",52651,0.4439
2845,"Galax city, Virginia: Summary level: 050, state:51> county:640",44512,0.5323
2846,"Washington County, Virginia: Summary level: 050, state:51> county:191",59425,0.4482
2847,"Westmoreland County, Virginia: Summary level: 050, state:51> county:193",72392,0.4551
2848,"Northumberland County, Virginia: Summary level: 050, state:51> county:133",65774,0.4412
2849,"Page County, Virginia: Summary level: 050, state:51> county:139",53689,0.4272
2850,"Pulaski County, Virginia: Summary level: 050, state:51> county:155",56937,0.4257
2851,"Warren County, Virginia: Summary level: 050, state:51> county:187",76627,0.3981
2852,"Alexandria city, Virginia: Summary level: 050, state:51> county:510",119485,0.4438
2853,"Danville city, Virginia: Summary level: 050, state:51> county:590",44976,0.4771
2854,"Fredericksburg city, Virginia: Summary level: 050, state:51> county:630",75143,0.4686
2855,"Hampton city, Virginia: Summary level: 050, state:51> county:650",63666,0.4261
2856,"Amherst County, Virginia: Summary level: 050, state:51> county:009",61614,0.4182
2857,"Arlington County, Virginia: Summary level: 050, state:51> county:013",150962,0.44
2858,"Bath County, Virginia: Summary level: 050, state:51> county:017",58901,0.4589
2859,"Hopewell city, Virginia: Summary level: 050, state:51> county:670",52846,0.4511
2860,"Buchanan County, Virginia: Summary level: 050, state:51> county:027",39304,0.4787
2861,"Newport News city, Virginia: Summary level: 050, state:51> county:700",60635,0.4329
2862,"Frederick County, Virginia: Summary level: 050, state:51> county:069",81383,0.3903
2863,"Stafford County, Virginia: Summary level: 050, state:51> county:179",112452,0.3688
2864,"Lynchburg city, Virginia: Summary level: 050, state:51> county:680",54491,0.4808
2865,"York County, Virginia: Summary level: 050, state:51> county:199",98292,0.3813
2866,"Richmond city, Virginia: Summary level: 050, state:51> county:760",54394,0.542
2867,"Martinsville city, Virginia: Summary level: 050, state:51> county:690",49006,0.4974
2868,"Nelson County, Virginia: Summary level: 050, state:51> county:125",64225,0.4753
2869,"Essex County, Virginia: Summary level: 050, state:51> county:057",59854,0.4193
2870,"Pittsylvania County, Virginia: Summary level: 050, state:51> county:143",53486,0.4287
2871,"Norton city, Virginia: Summary level: 050, state:51> county:720",45795,0.4804
2872,"Staunton city, Virginia: Summary level: 050, state:51> county:790",65955,0.4368
2873,"Fluvanna County, Virginia: Summary level: 050, state:51> county:065",80000,0.3973
2874,"Amelia County, Virginia: Summary level: 050, state:51> county:007",69614,0.3808
2875,"Radford city, Virginia: Summary level: 050, state:51> county:750",56648,0.5395
2876,"Winchester city, Virginia: Summary level: 050, state:51> county:840",61607,0.4472
2877,"Accomack County, Virginia: Summary level: 050, state:51> county:001",53152,0.4551
2878,"Craig County, Virginia: Summary level: 050, state:51> county:045",81463,0.3852
2879,"Floyd County, Virginia: Summary level: 050, state:51> county:063",57986,0.4064
2880,"Giles County, Virginia: Summary level: 050, state:51> county:071",57483,0.3973
2881,"Grayson County, Virginia: Summary level: 050, state:51> county:077",45102,0.4568
2882,"Nottoway County, Virginia: Summary level: 050, state:51> county:135",47746,0.4658
2883,"Rappahannock County, Virginia: Summary level: 050, state:51> county:157",83514,0.4699
2884,"Tazewell County, Virginia: Summary level: 050, state:51> county:185",52395,0.4856
2885,"Buena Vista city, Virginia: Summary level: 050, state:51> county:530",45313,0.4203
2886,"Falls Church city, Virginia: Summary level: 050, state:51> county:610",163203,0.4644
2887,"Manassas Park city, Virginia: Summary level: 050, state:51> county:685",81571,0.3515
2888,"Petersburg city, Virginia: Summary level: 050, state:51> county:730",41318,0.4974
2889,"Poquoson city, Virginia: Summary level: 050, state:51> county:735",104543,0.4
2890,"Sussex County, Virginia: Summary level: 050, state:51> county:183",57027,0.4173
2891,"Fairfax city, Virginia: Summary level: 050, state:51> county:600",127808,0.4112
2892,"Waynesboro city, Virginia: Summary level: 050, state:51> county:820",56536,0.4322
2893,"Manassas city, Virginia: Summary level: 050, state:51> county:683",82887,0.3874
2894,"Roanoke city, Virginia: Summary level: 050, state:51> county:770",51828,0.4681
2895,"Salem city, Virginia: Summary level: 050, state:51> county:775",68149,0.4403
2896,"Suffolk city, Virginia: Summary level: 050, state:51> county:800",79696,0.4286
2897,"Norfolk city, Virginia: Summary level: 050, state:51> county:710",55574,0.4866
2898,"Charlotte County, Virginia: Summary level: 050, state:51> county:037",48104,0.4589
2899,"Chesterfield County, Virginia: Summary level: 050, state:51> county:041",89897,0.4087
2900,"Fairfax County, Virginia: Summary level: 050, state:51> county:059",135791,0.4231
2901,"Greensville County, Virginia: Summary level: 050, state:51> county:081",50705,0.4
2902,"Isle of Wight County, Virginia: Summary level: 050, state:51> county:093",82362,0.413
2903,"James City County, Virginia: Summary level: 050, state:51> county:095",96755,0.4397
2904,"Russell County, Virginia: Summary level: 050, state:51> county:167",52756,0.443
2905,"Franklin city, Virginia: Summary level: 050, state:51> county:620",53969,0.4604
2906,"Smyth County, Virginia: Summary level: 050, state:51> county:173",50345,0.4568
2907,"Charlottesville city, Virginia: Summary level: 050, state:51> county:540",76173,0.5153
2908,"Lexington city, Virginia: Summary level: 050, state:51> county:678",62600,0.5078
2909,"Campbell County, Virginia: Summary level: 050, state:51> county:031",61891,0.4354
2910,"Henrico County, Virginia: Summary level: 050, state:51> county:087",83348,0.4563
2911,"Henry County, Virginia: Summary level: 050, state:51> county:089",45195,0.4514
2912,"King George County, Virginia: Summary level: 050, state:51> county:099",94005,0.3659
2913,"Louisa County, Virginia: Summary level: 050, state:51> county:109",70005,0.4461
2914,"King William County, Virginia: Summary level: 050, state:51> county:101",74105,0.3824
2915,"Lancaster County, Virginia: Summary level: 050, state:51> county:103",67426,0.4679
2916,"Lee County, Virginia: Summary level: 050, state:51> county:105",46445,0.4765
2917,"Mathews County, Virginia: Summary level: 050, state:51> county:115",66722,0.4279
2918,"Middlesex County, Virginia: Summary level: 050, state:51> county:119",60343,0.4689
2919,"Prince Edward County, Virginia: Summary level: 050, state:51> county:147",55956,0.4537
2920,"Prince George County, Virginia: Summary level: 050, state:51> county:149",81226,0.4005
2921,"Richmond County, Virginia: Summary level: 050, state:51> county:159",53247,0.425
2922,"Rockingham County, Virginia: Summary level: 050, state:51> county:165",66078,0.4238
2923,"Scott County, Virginia: Summary level: 050, state:51> county:169",50317,0.4434
2924,"Spotsylvania County, Virginia: Summary level: 050, state:51> county:177",91899,0.3894
2925,"Surry County, Virginia: Summary level: 050, state:51> county:181",61207,0.3947
2926,"Appomattox County, Virginia: Summary level: 050, state:51> county:011",66409,0.425
2927,"Clarke County, Virginia: Summary level: 050, state:51> county:043",94496,0.4489
2928,"Franklin County, Virginia: Summary level: 050, state:51> county:067",63251,0.4386
2929,"King and Queen County, Virginia: Summary level: 050, state:51> county:097",57069,0.3874
2930,"Mecklenburg County, Virginia: Summary level: 050, state:51> county:117",54582,0.458
2931,"Montgomery County, Virginia: Summary level: 050, state:51> county:121",77543,0.4966
2932,"New Kent County, Virginia: Summary level: 050, state:51> county:127",89832,0.3879
2933,"Augusta County, Virginia: Summary level: 050, state:51> county:015",70096,0.4378
2934,"Cumberland County, Virginia: Summary level: 050, state:51> county:049",59538,0.4345
2935,"Dickenson County, Virginia: Summary level: 050, state:51> county:051",40071,0.5517
2936,"Goochland County, Virginia: Summary level: 050, state:51> county:075",102640,0.4912
2937,"Halifax County, Virginia: Summary level: 050, state:51> county:083",55478,0.4409
2938,"Loudoun County, Virginia: Summary level: 050, state:51> county:107",146662,0.3773
2939,"Madison County, Virginia: Summary level: 050, state:51> county:113",58071,0.4613
2940,"Prince William County, Virginia: Summary level: 050, state:51> county:153",111606,0.3784
2941,"Roanoke County, Virginia: Summary level: 050, state:51> county:161",77475,0.4292
2942,"Southampton County, Virginia: Summary level: 050, state:51> county:175",65697,0.4225
2943,"Highland County, Virginia: Summary level: 050, state:51> county:091",58333,0.4389
2944,"Brunswick County, Virginia: Summary level: 050, state:51> county:025",52500,0.4391
2945,"Caroline County, Virginia: Summary level: 050, state:51> county:033",70110,0.3882
2946,"Gloucester County, Virginia: Summary level: 050, state:51> county:073",77658,0.402
2947,"Northampton County, Virginia: Summary level: 050, state:51> county:131",54628,0.4739
2948,"Patrick County, Virginia: Summary level: 050, state:51> county:141",52990,0.438
2949,"Powhatan County, Virginia: Summary level: 050, state:51> county:145",90567,0.3714
2950,"Rockbridge County, Virginia: Summary level: 050, state:51> county:163",64865,0.4736
2951,"Shenandoah County, Virginia: Summary level: 050, state:51> county:171",63947,0.4128
2952,"Fauquier County, Virginia: Summary level: 050, state:51> county:061",113243,0.424
2953,"Harrison County, West Virginia: Summary level: 050, state:54> county:033",63516,0.4588
2954,"Ohio County, West Virginia: Summary level: 050, state:54> county:069",66854,0.4998
2955,"Ritchie County, West Virginia: Summary level: 050, state:54> county:085",51772,0.424
2956,"Calhoun County, West Virginia: Summary level: 050, state:54> county:013",47988,0.4328
2957,"Morgan County, West Virginia: Summary level: 050, state:54> county:065",59923,0.4102
2958,"Lincoln County, West Virginia: Summary level: 050, state:54> county:043",45829,0.429
2959,"Raleigh County, West Virginia: Summary level: 050, state:54> county:081",52515,0.4561
2960,"Braxton County, West Virginia: Summary level: 050, state:54> county:007",52665,0.4291
2961,"Putnam County, West Virginia: Summary level: 050, state:54> county:079",72573,0.4423
2962,"Barbour County, West Virginia: Summary level: 050, state:54> county:001",47125,0.469
2963,"Boone County, West Virginia: Summary level: 050, state:54> county:005",47345,0.4586
2964,"McDowell County, West Virginia: Summary level: 050, state:54> county:047",32007,0.4615
2965,"Wayne County, West Virginia: Summary level: 050, state:54> county:099",50031,0.4541
2966,"Wyoming County, West Virginia: Summary level: 050, state:54> county:109",48911,0.445
2967,"Jackson County, West Virginia: Summary level: 050, state:54> county:035",55377,0.4533
2968,"Mercer County, West Virginia: Summary level: 050, state:54> county:055",50067,0.4553
2969,"Upshur County, West Virginia: Summary level: 050, state:54> county:097",52059,0.4496
2970,"Webster County, West Virginia: Summary level: 050, state:54> county:101",41952,0.4954
2971,"Berkeley County, West Virginia: Summary level: 050, state:54> county:003",69460,0.3928
